player_id,old_player_id,player_name_j,player_name_e,nationality,player_slot_category,last_seen_team_id,last_seen_jersey_number,created_at,updated_at
5100000051,,アレックス・マーフィー,Alex Murphy,アメリカ合衆国,外国籍選手,702,5,2026-03-05 09:16:30.233185+00,2026-03-05 09:16:30.233185+00
51000390,,ヤニス・モラン,Yannis Morin,フランス,外国籍選手,693,24,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000412,,ダミアン・イングリス,Damien Inglis,フランス,外国籍選手,694,4,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
9040,,ダバンテ・ガードナー,Davante Gardner,アメリカ合衆国,外国籍選手,728,54,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000101,,ライアン・クリーナー,Ryan Kriener,アメリカ合衆国,外国籍選手,702,5,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
5100000088,,ニック・ケイ,Nick Kay,オーストラリア,外国籍選手,720,4,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000529,,スタンリー・ジョンソン,Stanley Johnson,アメリカ合衆国,外国籍選手,2488,14,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
51000395,,アキル・ミッチェル,Akil Mitchell,アメリカ合衆国,外国籍選手,2488,25,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
51000312,,ザック・オーガスト,Zach Auguste,アメリカ合衆国,外国籍選手,728,0,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
5100000062,,キーファー・ラベナ,Kiefer Ravena,フィリピン,外国籍選手,698,15,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000314,,イ デソン,Daesung Lee,韓国,外国籍選手,728,43,2026-03-05 13:29:27.395803+00,2026-03-05 13:29:27.395803+00
26921,,セバスチャン・サイズ,Sebastian Saiz,スペイン,外国籍選手,706,11,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000261,,パク ジェヒョン,Jaehyun Park,韓国,外国籍選手,695,11,2026-03-05 23:46:42.722827+00,2026-03-05 23:46:42.722827+00
51000576,,クエンティン・ミロラ・ブラウン,Quentin Millora-Brown,アメリカ合衆国,外国籍選手,704,42,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
8709,,ジュリアン・マブンガ,Julian Mavunga,ジンバブエ,外国籍選手,703,32,2026-03-05 23:27:06.34015+00,2026-03-05 23:27:06.34015+00
51000578,,マリアル・シャヨク,Marial Shayok,カナダ,外国籍選手,2486,1,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
26914,,ジャック・クーリー,Jack Cooley,アメリカ合衆国,外国籍選手,701,45,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000406,,ゲイリー・クラーク,Gary Clark,アメリカ合衆国,外国籍選手,694,8,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000438,,オルフェミ・オルジョビ,Olufemi Olujobi,アメリカ合衆国,外国籍選手,717,0,2026-03-03 08:25:04.626419+00,2026-03-03 08:25:04.626419+00
33035,,パトリック・アウダ,Patrik Auda,チェコ,外国籍選手,694,1,2026-03-03 08:25:04.626419+00,2026-03-03 08:25:04.626419+00
12633,,ジョシュア・スミス,Joshua Smith,アメリカ合衆国,外国籍選手,696,34,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
10834,,アンドリュー・ランダル,Andrew Randall,アメリカ合衆国,外国籍選手,717,0,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
5100000063,,ザック・モーア,Zack Moore,アメリカ合衆国,外国籍選手,699,34,2026-03-05 23:27:06.34015+00,2026-03-05 23:27:06.34015+00
5100000069,,レイ・パークスジュニア,Ray Parks Jr.,フィリピン,外国籍選手,729,1,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000391,,アリゼ・ジョンソン,Alize Johnson,アメリカ合衆国,外国籍選手,727,24,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
5100000078,,ブライス・ジョンソン,Brice Johnson,アメリカ合衆国,外国籍選手,696,5,2026-03-05 23:27:06.34015+00,2026-03-05 23:27:06.34015+00
36414,,ワース・スミス,Worth Smith,アメリカ合衆国,外国籍選手,721,7,2026-03-03 08:25:04.626419+00,2026-03-03 08:25:04.626419+00
51000205,,コーディ・デンプス,Cody Demps,アメリカ合衆国,外国籍選手,696,8,2026-03-05 23:27:06.34015+00,2026-03-05 23:27:06.34015+00
32988,,ケニー・ローソン・ジュニア,Kenny Lawson Jr.,アメリカ合衆国,外国籍選手,713,25,2026-03-03 08:25:04.626419+00,2026-03-03 08:25:04.626419+00
51000496,,ドンテ・グランタム,Donte Grantham,アメリカ合衆国,外国籍選手,726,1,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
51000392,,サッシャ・キリヤ・ジョーンズ,Sacha Killeya-Jones,アメリカ合衆国,外国籍選手,727,3,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
18433,,ロスコ・アレン,Rosco Allen,ハンガリー,外国籍選手,695,25,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
12641,,ギャレット・スタツ,Garrett Stutz,アメリカ合衆国,外国籍選手,721,41,2026-03-05 23:27:06.34015+00,2026-03-05 23:27:06.34015+00
22399,,アレン・ダーラム,Allen Durham,アメリカ合衆国,外国籍選手,701,7,2026-03-04 03:25:39.414535+00,2026-03-04 03:25:39.414535+00
18460,,デビッド・サイモン,David Simon,アメリカ合衆国,外国籍選手,716,9,2026-03-05 13:29:27.395803+00,2026-03-05 13:29:27.395803+00
51000520,,ジョーダン・ダラス,Jordan Dallas,アメリカ合衆国,外国籍選手,726,21,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
51000536,,ジャモルコ・ピケット,Jamorko Pickett,アメリカ合衆国,外国籍選手,717,0,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
51000500,,フランシス・ロペス,Francis Lopez,フィリピン,外国籍選手,717,20,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
51000513,,オマール・ジャマレディン,Omar Jamaleddine,アメリカ合衆国,外国籍選手,727,1,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
51000510,,エマニュエル・テリー,Emanuel Terry,アメリカ合衆国,外国籍選手,727,5,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
51000494,,ドゥシャン・リスティッチ,Dušan Ristić,セルビア,外国籍選手,727,14,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
12642,,アンジェロ・チョル,Angelo Chol,南スーダン,外国籍選手,693,7,2026-03-05 13:29:27.395803+00,2026-03-05 13:29:27.395803+00
20017,,ケビン・ジョーンズ,Kevin Jones,アメリカ合衆国,外国籍選手,726,5,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000173,,ケーレブ・ターズースキー,Kaleb Tarczewski,アメリカ合衆国,外国籍選手,713,25,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
18172,,ジャスティン・キーナン,Justin Keenan,アメリカ合衆国,外国籍選手,713,40,2026-03-05 23:27:06.34015+00,2026-03-05 23:27:06.34015+00
51000209,,スティーブ・ザック,Steve Zack,アメリカ合衆国,外国籍選手,693,00,2026-03-03 08:25:04.626419+00,2026-03-03 08:25:04.626419+00
5100000041,,王　偉嘉,Weijia Wang,中国,外国籍選手,693,1,2026-03-05 13:29:27.395803+00,2026-03-05 13:29:27.395803+00
51000148,,スタントン・キッド,Stanton Kidd,アメリカ合衆国,外国籍選手,693,7,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000287,,ディー・ジェイ・ステフェンズ,D.J. Stephens,アメリカ合衆国,外国籍選手,704,20,2026-03-05 13:29:27.395803+00,2026-03-05 13:29:27.395803+00
51000291,,アルトゥーラス・グダイティス,Arturas Gudaitis,リトアニア,外国籍選手,706,77,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
25267,,ハビエル・カーター,Javier Carter,アメリカ合衆国,外国籍選手,693,32,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
42985,,ゼイビア・クックス,Xavier Cooks,オーストラリア,外国籍選手,704,10,2026-03-05 13:31:15.258153+00,2026-03-05 13:31:15.258153+00
5100000048,,コティ・クラーク,Coty Clarke,アメリカ合衆国,外国籍選手,729,4,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
5100000046,,スコット・エサトン,Scott Eatherton,アメリカ合衆国,外国籍選手,729,43,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
33039,,アンガス・ブラント,Angus Brandt,オーストラリア,外国籍選手,716,26,2026-03-05 13:29:27.395803+00,2026-03-05 13:29:27.395803+00
33100,,レイナルド・ガルシア,Reynaldo Garcia,キューバ,外国籍選手,1638,2,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000398,,サン シャオ,Siyao Sun,中国,外国籍選手,712,24,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
9431,,ジョシュア・クロフォード,Joshua Crawford,アメリカ合衆国,外国籍選手,695,22,2026-03-05 13:33:17.039089+00,2026-03-05 13:33:17.039089+00
32980,,サーディ・ラベナ,Thirdy Ravena,フィリピン,外国籍選手,697,0,2026-03-05 13:29:27.395803+00,2026-03-05 13:29:27.395803+00
51000157,,アイゼイア・ヒックス,Isaiah Hicks,アメリカ合衆国,外国籍選手,697,4,2026-03-05 23:27:06.34015+00,2026-03-05 23:27:06.34015+00
51000397,,ヨハネス・ティーマン,Johannes Thiemann,ドイツ,外国籍選手,713,32,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
12587,,ハッサン・マーティン,Hassan Martin,アメリカ合衆国,外国籍選手,720,12,2026-03-05 13:29:27.395803+00,2026-03-05 13:29:27.395803+00
49996,,シリル・ニースミス,Cyril Nesmith II,アメリカ合衆国,外国籍選手,700,23,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
51000533,,デイボン・リード,Davon Reed,アメリカ合衆国,外国籍選手,745,9,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
52433,,ジョーダン・ナタイ,Jordan Ngatai,ニュージーランド,外国籍選手,702,20,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
51000166,,ヴィック・ロー,Vic Law,アメリカ合衆国,外国籍選手,704,4,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
5100000055,,クリストファー・スミス,Christopher Smith,アメリカ合衆国,外国籍選手,704,34,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
9259,,エドワード・モリス,Edward Morris,アメリカ合衆国,外国籍選手,694,32,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
40153,,ダニエル・ギデンズ,Daniel Giddens,アメリカ合衆国,外国籍選手,697,41,2026-03-05 23:41:53.163476+00,2026-03-05 23:41:53.163476+00
51000169,,シェック・ディアロ,Cheick Diallo,マリ,外国籍選手,699,31,2026-03-05 13:31:21.966767+00,2026-03-05 13:31:21.966767+00
51000219,,ウィリアム・モズリー,William Mosley,アメリカ合衆国,外国籍選手,716,42,2026-03-05 23:32:08.441358+00,2026-03-05 23:32:08.441358+00
9340,,チェハーレス・タプスコット,Chehales Tapscott,アメリカ合衆国,外国籍選手,712,11,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
12634,,エリック・ジェイコブセン,Eric Jacobsen,アメリカ合衆国,外国籍選手,712,21,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000163,,ケヴェ・アルマ,Keve Aluma,アメリカ合衆国,外国籍選手,695,4,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000216,,コフィ・コーバーン,Kofi Cockburn,ジャマイカ,外国籍選手,695,21,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
51000374,,ルーク・メイ,Luke Maye,アメリカ合衆国,外国籍選手,712,32,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000294,,ヴォーディミル・ゲルン,Volodymyr Gerun,ウクライナ,外国籍選手,692,52,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000271,,デイビッド・ダジンスキー,David Dudzinski,アメリカ合衆国,外国籍選手,697,23,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000160,,ヤンテ・メイテン,Yante Maten,アメリカ合衆国,外国籍選手,697,1,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000268,,アーロン・ヘンリー,Aaron Henry,アメリカ合衆国,外国籍選手,717,11,2026-03-03 08:25:04.626419+00,2026-03-03 08:25:04.626419+00
51000145,,ケリー・ブラックシアー・ジュニア,Kerry BlackshearJr,アメリカ合衆国,外国籍選手,721,8,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000317,,ヨーリ・チャイルズ,Yoeli Childs,アメリカ合衆国,外国籍選手,1638,23,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000278,,ティム・ソアレス,Tim Soares,ブラジル,外国籍選手,729,10,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
33097,,ドウェイン・エバンス,Dwayne Evans II,アメリカ合衆国,外国籍選手,721,13,2026-03-03 08:25:04.626419+00,2026-03-03 08:25:04.626419+00
33036,,ヤン ジェミン,Jae-Min Yang,韓国,外国籍選手,703,5,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000334,,ジョニー・オブライアント,Johnny O'Bryant,アメリカ合衆国,外国籍選手,712,84,2026-03-05 13:31:21.966767+00,2026-03-05 13:31:21.966767+00
51000218,,アンドリュー・ファーガソン,Andrew Ferguson,オーストラリア,外国籍選手,720,34,2026-03-05 23:32:08.441358+00,2026-03-05 23:32:08.441358+00
18398,,ライアン・ケリー,Ryan Kelly,アメリカ合衆国,外国籍選手,726,34,2026-03-05 13:29:27.395803+00,2026-03-05 13:29:27.395803+00
5100000054,,ジョン・ムーニー,John Mooney,アメリカ合衆国,外国籍選手,704,33,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
33038,,ジョーダン・ハミルトン,Jordan Hamilton,アメリカ合衆国,外国籍選手,698,5,2026-03-05 23:41:53.163476+00,2026-03-05 23:41:53.163476+00
5100000056,,ジェレミー・ジョーンズ,Jeremy Jones,アメリカ合衆国,外国籍選手,717,22,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
51000226,,エペ・ウドゥ,Ekpe Udoh,アメリカ合衆国,外国籍選手,699,77,2026-03-05 23:41:53.163476+00,2026-03-05 23:41:53.163476+00
26912,,ショーン・オマラ,Sean O’mara,アメリカ合衆国,外国籍選手,700,54,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000229,,キャメロン・クラットウィグ,Cameron Krutwig,アメリカ合衆国,外国籍選手,712,15,2026-03-05 23:41:53.163476+00,2026-03-05 23:41:53.163476+00
51000211,,ルーズベルト・アダムス,Roosevelt Adams,アメリカ合衆国,外国籍選手,53000064,00,2026-03-05 23:42:09.497423+00,2026-03-05 23:42:09.497423+00
5100000082,,コービー・パラス,Kobe Paras,フィリピン,外国籍選手,53000064,1,2026-03-05 23:42:09.497423+00,2026-03-05 23:42:09.497423+00
51000179,,ジョーダン・ヘディング,Jordan Heading,オーストラリア,外国籍選手,53000064,3,2026-03-05 23:42:09.497423+00,2026-03-05 23:42:09.497423+00
51000152,,チョン ギボム,Gibeom Cheon,韓国,外国籍選手,53000064,10,2026-03-05 23:42:09.497423+00,2026-03-05 23:42:09.497423+00
51000185,,グレゴリー・スローター,Gregory Slaughter,アメリカ合衆国,外国籍選手,53000064,20,2026-03-05 23:42:09.497423+00,2026-03-05 23:42:09.497423+00
51000153,,ラショーン・トーマス,Rashawn Thomas,アメリカ合衆国,外国籍選手,692,25,2026-03-05 13:29:27.395803+00,2026-03-05 13:29:27.395803+00
51000144,,ネイサン・ブース,Nathan Boothe,アメリカ合衆国,外国籍選手,692,45,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
18441,,トレイ・ジョーンズ,Trey Jones,アメリカ合衆国,外国籍選手,713,4,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
39621,,ベイリー・スティール,Baylee Steele,アメリカ合衆国,外国籍選手,692,11,2026-03-05 23:42:09.497423+00,2026-03-05 23:42:09.497423+00
51000170,,ティージェー・ロール,TJ Lall,カナダ,外国籍選手,699,8,2026-03-05 23:27:06.34015+00,2026-03-05 23:27:06.34015+00
39812,,イホール・ボヤルキム,Ihor Boiarkin,ウクライナ,外国籍選手,706,23,2026-03-05 23:42:09.497423+00,2026-03-05 23:42:09.497423+00
10256,,ドゥレイロン・バーンズ,Draelon Burns,アメリカ合衆国,外国籍選手,716,2,2026-03-05 23:42:09.497423+00,2026-03-05 23:42:09.497423+00
51000241,,シズ・オルストン,Shizz Alston,アメリカ合衆国,外国籍選手,728,10,2026-03-05 23:42:09.497423+00,2026-03-05 23:42:09.497423+00
51000102,,ドワイト・ラモス,Dwight Ramos,フィリピン,外国籍選手,702,2,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000245,,クインシー・ミラー,Quincy Miller,アメリカ合衆国,外国籍選手,728,30,2026-03-05 13:31:21.966767+00,2026-03-05 13:31:21.966767+00
9435,,カイル・リチャードソン,Kyle Richardson,日本,帰化選手,745,34,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
9456,,小寺 ハミルトンゲイリー,Hamiltongary Kotera,日本,帰化選手,692,2,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
30405,,モッチ ラミン,Lamine Mbodj,セネガル,帰化選手,1638,15,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
8593,,ギャビン・エドワーズ,Gavin Edwards,日本,帰化選手,704,21,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
9345,,ウィリアムス ニカ,Nyika Williams,日本,帰化選手,720,28,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
8649,,ライアン・ロシター,Ryan Rossiter,日本,帰化選手,706,22,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
8835,,ジェフ・ギブス,Jeff Gibbs,日本,帰化選手,726,4,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
12598,,ジョシュ・ホーキンソン,Josh Hawkinson,日本,帰化選手,716,24,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
27048,,ダマ ムッサ,Muusa Dama,日本,帰化選手,720,25,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
9369,,河田 チリジ,Tshilidzi Kawada,日本,帰化選手,699,15,2026-03-03 08:25:04.626419+00,2026-03-03 08:25:04.626419+00
8579,,マイケル・パーカー,Michael Parker,日本,帰化選手,713,3,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
9063,,ジョシュ・ハレルソン,Josh Harrellson,日本,帰化選手,1638,55,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
12582,,アレックス・カーク,Alex Kirk,日本,帰化選手,706,53,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
8608,,トーマス・ケネディ,Thomas Kennedy,日本,帰化選手,712,1,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
26890,,ニック・メイヨ,Nick Mayo,日本,帰化選手,721,24,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
8452,,アイラ・ブラウン,Ira Brown,日本,帰化選手,700,33,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
9418,,エヴァンス ルーク,Luke Evans,日本,帰化選手,717,3,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
8490,,ニック・ファジーカス,Nick Fazekas,アメリカ合衆国,帰化選手枠,727,22,2026-03-05 13:29:27.395803+00,2026-03-05 13:29:27.395803+00
51000104,,マシュー・アキノ,Matthew Aquino,日本,日本,716,13,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
18148,,寺園 脩斗,Shuto Terazono,日本,日本人選手,702,4,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
20031,,中野 司,Tsukasa Nakano,日本,日本人選手,702,7,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
30510,,中村 ジャズ,Jazz Nakamura,日本,日本人選手,712,22,2026-03-05 09:16:30.233185+00,2026-03-05 09:16:30.233185+00
51000235,,浅井 修伍,Shugo Asai,日本,日本人選手,712,7,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
8482,,藤井 祐眞,Yuma Fujii,日本,日本人選手,727,0,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
8484,,篠山 竜青,Ryusei Shinoyama,日本,日本人選手,727,7,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
20018,,増田 啓介,Keisuke Masuda,日本,日本人選手,727,11,2026-03-05 13:29:27.395803+00,2026-03-05 13:29:27.395803+00
20024,,前田 悟,Satoru Maeta,日本,日本人選手,727,13,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
30459,,平良 彰吾,Shogo Taira,日本,日本人選手,701,47,2026-03-03 08:25:04.626419+00,2026-03-03 08:25:04.626419+00
8489,,鎌田 裕也,Yuya Kamata,日本,日本人選手,727,18,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
