player_id,old_player_id,player_name_j,player_name_e,nationality,player_slot_category,last_seen_team_id,last_seen_jersey_number,created_at,updated_at
30399,,納見 悠仁,Yuto Nohmi,日本,日本人選手,727,21,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
15826,,飯田 遼,Ryo Iida,日本,日本人選手,727,37,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000451,,内藤 晴樹,Haruki Naito,日本,日本人選手,693,22,2026-03-03 08:25:04.626419+00,2026-03-03 08:25:04.626419+00
51000119,,加藤 嵩都,Taketo Kato,日本,日本人選手,729,3,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
8583,,石井 講祐,Kosuke Ishii,日本,日本人選手,726,27,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
15815,,井上 宗一郎,Soichiro Inoue,日本,日本人選手,726,75,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
5100000036,,高島 紳司,Shinji Takashima,日本,日本人選手,703,12,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
30522,,鈴木 悠介,Yusuke Suzuki,日本,日本人選手,699,15,2026-03-03 07:36:27.495907+00,2026-03-03 07:36:27.495907+00
10893,,松本 健児リオン,Kenji leon Matsumoto,日本,日本人選手,2488,1,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000252,,小針 幸也,Koya Kobari,日本,日本人選手,2488,2,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
10822,,生原 秀将,Shusuke Ikuhara,日本,日本人選手,716,46,2026-03-05 13:32:07.128183+00,2026-03-05 13:32:07.128183+00
5100000040,,常田 耕平,Kohei Tsuneta,日本,日本人選手,698,17,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
10297,,田原 隆徳,Takanori Tahara,日本,日本人選手,698,21,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000343,,江原 信太朗,Shintaro Ehara,日本,日本人選手,698,25,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
12658,,飯田 鴻朗,Hirotoki Iida,日本,日本人選手,745,49,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000481,,浅井 英矢,Hideya Asai,日本,日本人選手,697,11,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
12605,,高比良 寛治,Kanji Takahira,日本,日本人選手,2488,14,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
12577,,馬場 雄大,Yudai Baba,日本,日本人選手,2488,18,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000177,,榎田 拓真,Takuma Enokida,日本,日本人選手,2488,36,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000447,,佐藤 涼成,Ryosei Sato,日本,日本人選手,694,88,2026-03-04 03:25:39.414535+00,2026-03-04 03:25:39.414535+00
51000305,,若野 瑛太,Eita Wakano,日本,日本人選手,729,17,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
55000203,,阿部 竜大,Tatsuhiro Abe,日本,日本人選手,53000062,7,2026-03-03 08:25:04.626419+00,2026-03-03 08:25:04.626419+00
51000118,,宮本 一樹,Kazuki Miyamoto,日本,日本人選手,717,7,2026-03-03 08:25:04.626419+00,2026-03-03 08:25:04.626419+00
51000233,,益子 拓己,Takumi Masuko,日本,日本人選手,699,42,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
8590,,狩俣 昌也,Masaya Karimata,日本,日本人選手,836,4,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
8681,,綿貫 瞬,Shun Watanuki,日本,日本人選手,695,17,2026-03-05 13:29:27.395803+00,2026-03-05 13:29:27.395803+00
5100000035,,渡部 琉,Ryu Watanabe,日本,日本人選手,692,21,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
9055,,富樫 勇樹,Yuki Togashi,日本,日本人選手,704,2,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000331,,田中 力,Chikara Tanaka,日本,日本人選手,694,2,2026-03-05 13:29:27.395803+00,2026-03-05 13:29:27.395803+00
30460,,河村 勇輝,Yuki Kawamura,日本,日本人選手,694,5,2026-03-05 13:29:27.395803+00,2026-03-05 13:29:27.395803+00
51000227,,松崎 裕樹,Hiroki Matsuzaki,日本,日本人選手,694,24,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
8712,,細谷 将司,Masashi Hosoya,日本,日本人選手,728,4,2026-03-05 23:27:06.34015+00,2026-03-05 23:27:06.34015+00
15818,,葛原 大智,Daichi Kuzuhara,日本,日本人選手,717,25,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
8597,,市岡 ショーン,Sean Ichioka,日本,日本人選手,698,22,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
10820,,杉浦 佑成,Yusei Sugiura,日本,日本人選手,698,9,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
10894,,柏倉 哲平,Teppei Kashiwagura,日本,日本人選手,698,14,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000111,,角田 太輝,Taiki Sumida,日本,日本人選手,1638,25,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
5100000028,,野本 大智,Daichi Nomoto,日本,日本人選手,698,16,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
8662,,満原 優樹,Yuki Mitsuhara,日本,日本人選手,1638,32,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000452,,長谷川 比源,Higen Hasegawa,日本,日本人選手,698,34,2026-03-03 08:25:04.626419+00,2026-03-03 08:25:04.626419+00
26888,,井上 諒汰,Ryota Inoue,日本,日本人選手,1638,34,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000135,,相原 アレクサンダー学,AlexanderGaku Aihara,日本,日本人選手,1638,36,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
5100000014,45868,佐土原 遼,Ryo Sadohara,日本,日本人選手,3012,8,2026-03-05 13:32:07.128183+00,2026-03-05 13:32:07.128183+00
5100000049,45870,渡邉 飛勇,Hugh Watanabe,日本,日本人選手,3012,9,2026-03-05 13:32:07.128183+00,2026-03-05 13:32:07.128183+00
5100000012,45862,荒谷 裕秀,Hirohide Araya,日本,日本人選手,3012,11,2026-03-05 13:32:07.128183+00,2026-03-05 13:32:07.128183+00
15853,,野﨑 零也,Reiya Nozaki,日本,日本人選手,717,12,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000137,45863,上田 隼輔,Shunsuke Ueda,日本,日本人選手,3012,20,2026-03-05 13:32:07.128183+00,2026-03-05 13:32:07.128183+00
51000113,45864,飯尾 文哉,Fumiya Iio,日本,日本人選手,3012,22,2026-03-05 13:32:07.128183+00,2026-03-05 13:32:07.128183+00
5100000024,45865,キング 開,Kai King,日本,日本人選手,3012,23,2026-03-05 13:32:07.128183+00,2026-03-05 13:32:07.128183+00
51000111,45866,角田 太輝,Taiki Sumida,日本,日本人選手,3012,25,2026-03-05 13:32:07.128183+00,2026-03-05 13:32:07.128183+00
51000236,45867,湧川 颯斗,Hayato Wakugawa,日本,日本人選手,3012,34,2026-03-05 13:32:07.128183+00,2026-03-05 13:32:07.128183+00
5100000016,45869,八村 阿蓮,Allen Hachimura,日本,日本人選手,3012,88,2026-03-05 13:32:07.128183+00,2026-03-05 13:32:07.128183+00
5100000015,45871,川真田 紘也,Koya Kawamata,日本,日本人選手,3012,99,2026-03-05 13:32:07.128183+00,2026-03-05 13:32:07.128183+00
8463,,狩野 祐介,Yusuke Karino,日本,日本人選手,698,32,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
10849,,伊藤 達哉,Tatsuya Ito,日本,日本人選手,729,3,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
8494,,須田 侑太郎,Yutaro Suda,日本,日本人選手,729,11,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
8737,,船生 誠也,Seiya Funyu,日本,日本人選手,721,7,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000274,,大橋 大空,Hirotaka Ohashi,日本,日本人選手,720,10,2026-03-05 13:29:27.395803+00,2026-03-05 13:29:27.395803+00
51000114,,寺澤 大夢,Hiromu Terasawa,日本,日本人選手,692,10,2026-03-05 23:27:06.34015+00,2026-03-05 23:27:06.34015+00
32982,,角野 亮伍,Ryogo Sumino,日本,日本人選手,728,18,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
30349,,中村 浩陸,Hiromu Nakamura,日本,日本人選手,717,13,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000217,,満尾 竜次,Ryuji Mitsuo,日本,日本人選手,717,16,2026-03-05 13:29:27.395803+00,2026-03-05 13:29:27.395803+00
8683,,相馬 卓弥,Takuya Soma,日本,日本人選手,717,18,2026-03-03 07:36:27.495907+00,2026-03-03 07:36:27.495907+00
32958,,村岸 航,Wataru Murakishi,日本,日本人選手,703,14,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
10871,,小澤 智将,Tomomasa Ozawa,日本,日本人選手,699,9,2026-03-05 23:27:06.34015+00,2026-03-05 23:27:06.34015+00
19956,,シェーファー アヴィ幸樹,Avi Koki Schafer,日本,日本人選手,728,32,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000479,,陳岡 流羽,Ruu Jingaoka,日本,日本人選手,712,10,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
5100000015,,川真田 紘也,Koya Kawamata,日本,日本人選手,698,99,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000110,,井手 拓実,Takumi Ide,日本,日本人選手,700,5,2026-03-05 23:27:06.34015+00,2026-03-05 23:27:06.34015+00
5100000032,,駒沢 颯,Hayate Komasawa,日本,日本人選手,712,17,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000113,,飯尾 文哉,Fumiya Iio,日本,日本人選手,700,22,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000109,,小室 昂大,Takahiro Komuro,日本,日本人選手,699,56,2026-03-05 23:27:06.34015+00,2026-03-05 23:27:06.34015+00
22401,,岡田 泰希,Taiki Okada,日本,日本人選手,692,6,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
8840,,寒竹 隼人,Hayato Kantake,日本,日本人選手,692,12,2026-03-05 23:27:06.34015+00,2026-03-05 23:27:06.34015+00
51000425,,石川 裕大,Yudai Ishikawa,日本,日本人選手,703,15,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
8481,,片岡 大晴,Masaharu Kataoka,日本,日本人選手,692,91,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
8595,,加藤 寿一,Toshikazu Kato,日本,日本人選手,692,31,2026-03-05 23:27:06.34015+00,2026-03-05 23:27:06.34015+00
42537,,元澤 誠,Sei Motozawa,日本,日本人選手,728,5,2026-03-03 08:25:04.626419+00,2026-03-03 08:25:04.626419+00
51000369,,橋谷 真季,Manaki Hashiya,日本,日本人選手,712,23,2026-03-05 23:18:01.487539+00,2026-03-05 23:18:01.487539+00
55000076,,須藤 春輝,Haruki Sudo,日本,日本人選手,701,0,2026-03-05 13:32:07.128183+00,2026-03-05 13:32:07.128183+00
5100000021,,星川 堅信,Kenshin Hoshikawa,日本,日本人選手,745,18,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
55000868,,梅原 咲弥,Sakuya Umehara,日本,日本人選手,712,39,2026-03-05 23:18:01.487539+00,2026-03-05 23:18:01.487539+00
8721,,川村 卓也,Takuya Kawamura,日本,日本人選手,695,1,2026-03-05 23:46:42.722827+00,2026-03-05 23:46:42.722827+00
55000079,,平良 宗龍,Shutatsu Taira,日本,日本人選手,701,12,2026-03-05 23:46:42.722827+00,2026-03-05 23:46:42.722827+00
55000015,,山田 悠斗,Yuto Yamada,日本,日本人選手,53000072,5,2026-03-05 13:32:07.128183+00,2026-03-05 13:32:07.128183+00
55000423,,中西 真那斗,Manato Nakanishi,日本,日本人選手,53000072,6,2026-03-05 13:32:07.128183+00,2026-03-05 13:32:07.128183+00
55000719,,田中 大貴,Daiki Tanaka,日本,日本人選手,53000072,9,2026-03-04 03:25:39.414535+00,2026-03-04 03:25:39.414535+00
8487,,辻 直人,Naoto Tsuji,日本,日本人選手,721,3,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
5100000014,,佐土原 遼,Ryo Sadohara,日本,日本人選手,721,23,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
20025,,ナナー ダニエル弾,Danieldan Nnanna,日本,日本人選手,702,1,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
8509,,桜井 良太,Ryota Sakurai,日本,日本人選手,702,11,2026-03-05 13:29:27.395803+00,2026-03-05 13:29:27.395803+00
8584,,原 修太,Shuta Hara,日本,日本人選手,704,31,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
30401,,大庭 岳輝,Takeru Oba,日本,日本人選手,694,14,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
10851,,森井 健太,Kenta Morii,日本,日本人選手,694,18,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000285,,四家 魁人,Kaito Shike,日本,日本人選手,703,4,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
5100000024,,キング 開,Kai King,日本,日本人選手,694,23,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
32956,,須藤 昂矢,Koya Sudo,日本,日本人選手,694,30,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
12597,,宮崎 恭行,Yasuyuki Miyazaki,日本,日本人選手,717,1,2026-03-05 23:27:06.34015+00,2026-03-05 23:27:06.34015+00
20023,,松山 駿,Shun Matsuyama,日本,日本人選手,745,7,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
9264,,後藤 翔平,Shohei Goto,日本,日本人選手,720,1,2026-03-05 23:27:06.34015+00,2026-03-05 23:27:06.34015+00
51000564,,深水 虎太郎,Kotaro Fukami,日本,日本人選手,704,13,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
8503,,宇都 直輝,Naoki Uto,日本,日本人選手,835,13,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
51000518,,加藤 ダニエル,Daniel Kato,日本,日本人選手,704,44,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
15752,,岡田 雄三,Yuzo Okada,日本,日本人選手,696,3,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
8510,,西川 貴之,Takanobu Nishikawa,日本,日本人選手,700,7,2026-03-05 13:29:27.395803+00,2026-03-05 13:29:27.395803+00
55000077,,宜保 隼弥,shunya Gibo,日本,日本人選手,53000072,11,2026-03-05 13:32:07.128183+00,2026-03-05 13:32:07.128183+00
51000435,,田中 晴瑛,Haruaki Tanaka,日本,日本人選手,696,17,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
51000122,,石橋 侑磨,Yuma Ishibashi,日本,日本人選手,692,22,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
8736,,藤永 佳昭,Yoshiaki Fujinaga,日本,日本人選手,706,2,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
51000566,,浅井 弘士郎,Koshiro Asai,日本,日本人選手,700,51,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
51000201,,星野 零志,Reiji Hoshino,日本,日本人選手,700,11,2026-03-05 23:27:06.34015+00,2026-03-05 23:27:06.34015+00
55000960,,原田 ジョルジオ,Giorgio Harada,日本,日本人選手,53000072,12,2026-03-05 13:32:07.128183+00,2026-03-05 13:32:07.128183+00
10818,,高橋 耕陽,Koyo Takahashi,日本,日本人選手,702,8,2026-03-05 13:29:27.395803+00,2026-03-05 13:29:27.395803+00
10815,,安藤 周人,Shuto Ando,日本,日本人選手,706,9,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
5100000006,,池田 祐一,Yuichi Ikeda,日本,日本人選手,745,12,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
9033,,竹内 譲次,Joji Takeuchi,日本,日本人選手,700,15,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
9037,,田中 大貴,Daiki Tanaka,日本,日本人選手,706,24,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000457,,轟 琉維,Rui Todoroki,日本,日本人選手,1638,8,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
55000811,,西田 瑛久,Eku Nishida,日本,日本人選手,53000072,13,2026-03-05 13:32:07.128183+00,2026-03-05 13:32:07.128183+00
8587,,橋本 竜馬,Ryoma Hashimoto,日本,日本人選手,702,0,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
18478,,久岡 幸太郎,Kotaro Hisaoka,日本,日本人選手,712,14,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
30466,,佐藤 誠人,Makoto Sato,日本,日本人選手,713,14,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
8498,,熊谷 尚也,Naoya Kumagae,日本,日本人選手,727,27,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
30397,,栗原 翼,Tsubasa Kurihara,日本,日本人選手,693,2,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
8492,,長谷川 技,Takumi Hasegawa,日本,日本人選手,727,33,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000359,,黒川 虎徹,Kotetsu Kurokawa,日本,日本人選手,2486,3,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
8594,,長谷川 智也,Tomoya Hasegawa,日本,日本人選手,2486,8,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
8520,,杉本 慶,Kei Sugimoto,日本,日本人選手,2486,11,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
18429,,大崎 裕太,Yuta Osaki,日本,日本人選手,2486,16,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
8585,,小野 龍猛,Ryumo Ono,日本,日本人選手,696,0,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000352,,渡邉 伶音,Leon Watanabe,日本,日本人選手,2486,42,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
30404,,飴谷 由毅,Yoshiki Ametani,日本,日本人選手,696,2,2026-03-05 23:27:06.34015+00,2026-03-05 23:27:06.34015+00
18399,,長野 誠史,Satoshi Nagano,日本,日本人選手,728,7,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000323,,小玉 大智,Taichi Kodama,日本,日本人選手,716,4,2026-03-05 13:29:27.395803+00,2026-03-05 13:29:27.395803+00
8722,,石川 海斗,Kaito Ishikawa,日本,日本人選手,717,11,2026-03-05 13:29:27.395803+00,2026-03-05 13:29:27.395803+00
55000752,,服部 怜恩,Reon Hattori,日本,日本人選手,53000073,5,2026-03-05 13:32:07.128183+00,2026-03-05 13:32:07.128183+00
55000961,,栗原 琉空,Riku Kurihara,日本,日本人選手,53000073,9,2026-03-05 13:32:07.128183+00,2026-03-05 13:32:07.128183+00
51000341,,力久 嵩彪,Taiga Rikihisa,日本,日本人選手,1638,13,2026-03-05 09:16:30.233185+00,2026-03-05 09:16:30.233185+00
55000453,,小倉 貴志,Takashi Ogura,日本,日本人選手,53000073,11,2026-03-05 13:32:07.128183+00,2026-03-05 13:32:07.128183+00
55000009,,根本 晃,Ko Nemoto,日本,日本人選手,53000073,12,2026-03-05 13:32:07.128183+00,2026-03-05 13:32:07.128183+00
55000174,,松下 湊人,Minato Matsushita,日本,日本人選手,53000073,13,2026-03-05 13:32:07.128183+00,2026-03-05 13:32:07.128183+00
51000445,,新沼 康生,Kosei Niinuma,日本,日本人選手,692,24,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
55000463,,中田 直斗,Naoto Nakata,日本,日本人選手,53000073,14,2026-03-05 13:32:07.128183+00,2026-03-05 13:32:07.128183+00
51000552,,児玉 ジュニア,Junior Kodama,日本,日本人選手,697,33,2026-03-03 08:46:17.378534+00,2026-03-03 08:46:17.378534+00
55000826,,大越 海藍,Kai Ogoshi,日本,日本人選手,53000073,15,2026-03-05 13:32:07.128183+00,2026-03-05 13:32:07.128183+00
8734,,白濱 僚祐,Ryosuke Shirahama,日本,日本人選手,720,15,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
51000178,,ディクソンジュニア タリキ,Tariki DicksonJR,日本,日本人選手,2488,13,2026-02-24 05:57:28.719254+00,2026-02-24 05:57:28.719254+00
